2233;Condé-sur-l'Escaut;NORD;HAUTS DE FRANCE;124.106075708;119.594687253;126.963208223
2234;Le Mans;SARTHE;PAYS DE LA LOIRE;124.767924738;107.129472324;126.956470968
2235;Brive-la-Gaillarde;CORREZE;NOUVELLE AQUITAINE;127.231562481;127.649552030;126.954462749
2236;Échassières;ALLIER;AUVERGNE RHONE ALPES;115.495042316;118.230529406;126.931441959
2237;Soyaux;CHARENTE;NOUVELLE AQUITAINE;126.956599523;114.308447457;126.929604777
2238;Brest;FINISTERE;BRETAGNE;125.176233145;106.937792414;126.925295111
2239;Paris 16e Arrondissement;PARIS;ILE DE FRANCE;117.476141967;122.713253696;126.917336535
2240;Mérignac;GIRONDE;NOUVELLE AQUITAINE;125.285324755;118.650931514;126.916950432
2241;Nîmes;GARD;OCCITANIE;129.029117342;119.274577880;126.916272860
2242;Chantilly;OISE;HAUTS DE FRANCE;132.688491107;128.542945869;126.914442246
2243;Rennes;ILLE ET VILAINE;BRETAGNE;121.566436549;105.331688668;126.913552565
2244;Tarbes;HAUTES PYRENEES;OCCITANIE;128.098016219;116.383365961;126.905175537
2245;Toulon;VAR;PROVENCE ALPES COTE D AZUR;132.318463346;122.666637793;126.897306706
2246;Decize;NIEVRE;BOURGOGNE FRANCHE COMTE;120.279956134;115.668954046;126.891348725
2247;Orange;VAUCLUSE;PROVENCE ALPES COTE D AZUR;131.122036549;131.540758833;126.888189336
2248;Saint-Léger-de-Fougeret;NIEVRE;BOURGOGNE FRANCHE COMTE;129.741900093;125.362859695;126.886964919
2249;Marseille 15e Arrondissement;BOUCHES DU RHONE;PROVENCE ALPES COTE D AZUR;123.889295930;123.439750973;126.884464081
2250;Cannes;ALPES MARITIMES;PROVENCE ALPES COTE D AZUR;123.518774341;117.548611315;126.879912999
2251;Saint-Étienne;LOIRE;AUVERGNE RHONE ALPES;123.385348721;116.904490347;126.871839938
2252;Cluses;HAUTE SAVOIE;AUVERGNE RHONE ALPES;133.134941025;124.739958736;126.862723441
2253;Le Havre;SEINE MARITIME;NORMANDIE;120.378475293;108.041528224;126.860369915
2254;Paris 7e Arrondissement;PARIS;ILE DE FRANCE;111.570436629;122.675977886;126.851497285
2255;Louviers;EURE;NORMANDIE;132.244518778;125.260448478;126.844180231
2256;Thomirey;COTE D OR;BOURGOGNE FRANCHE COMTE;127.342811358;154.548937260;126.844138727
2257;Draguignan;VAR;PROVENCE ALPES COTE D AZUR;133.562216289;139.676931796;126.842728601
2258;Marcigny;SAONE ET LOIRE;BOURGOGNE FRANCHE COMTE;127.012997400;131.336955504;126.842494612
2259;Montpellier;HERAULT;OCCITANIE;119.003450299;104.098275301;126.842040473
2260;Thionville;MOSELLE;GRAND EST;129.344003631;123.971418770;126.841386798
2261;Port-de-Bouc;BOUCHES DU RHONE;PROVENCE ALPES COTE D AZUR;124.843810677;124.486737631;126.833803968
2262;Paris 13e Arrondissement;PARIS;ILE DE FRANCE;113.284660619;120.865640674;126.831166296
2263;Marseille 4e Arrondissement;BOUCHES DU RHONE;PROVENCE ALPES COTE D AZUR;125.066188356;124.502305570;126.826698635
2264;Dinard;ILLE ET VILAINE;BRETAGNE;131.492807781;120.689400911;126.821393506
2265;Paris 15e Arrondissement;PARIS;ILE DE FRANCE;114.728533098;121.944342108;126.818721836
2266;Moulins;ALLIER;AUVERGNE RHONE ALPES;119.891743966;117.448842023;126.809202786
2267;Alès;GARD;OCCITANIE;129.259141223;125.089689439;126.805507203
2268;Paris 16e Arrondissement;PARIS;ILE DE FRANCE;112.516155330;122.682999486;126.803527336
2269;Bandol;VAR;PROVENCE ALPES COTE D AZUR;127.243203354;125.858568978;126.799255385
2270;Compiègne;OISE;HAUTS DE FRANCE;134.152318932;109.646171627;126.797413436
2271;Perpignan;PYRENEES ORIENTALES;OCCITANIE;118.547248106;112.676616427;126.795991847
2272;Dijon;COTE D OR;BOURGOGNE FRANCHE COMTE;121.163791239;107.508214228;126.795714582
2273;Le Boulou;PYRENEES ORIENTALES;OCCITANIE;119.890690593;121.600281581;126.788408632
2274;Saint-Nazaire;LOIRE ATLANTIQUE;PAYS DE LA LOIRE;127.282977456;116.062476099;126.788083320
2275;Marseille 10e Arrondissement;BOUCHES DU RHONE;PROVENCE ALPES COTE D AZUR;124.833673846;124.296427903;126.783694287
2276;Bourges;CHER;CENTRE VAL DE LOIRE;124.815146429;117.986459518;126.771198112
2277;Neuilly-sur-Marne;SEINE SAINT DENIS;ILE DE FRANCE;120.792112589;121.872384925;126.766636773
2278;Bourg-en-Bresse;AIN;AUVERGNE RHONE ALPES;138.048537515;116.962917952;126.763877103
2279;Montargis;LOIRET;CENTRE VAL DE LOIRE;127.278611074;116.904456769;126.763671864
2280;Perpignan;PYRENEES ORIENTALES;OCCITANIE;119.646787745;115.283518615;126.763670640
2281;Levallois-Perret;HAUTS DE SEINE;ILE DE FRANCE;128.078389536;122.142672492;126.757467714
2282;Saint-Christoly-Médoc;GIRONDE;NOUVELLE AQUITAINE;128.151656318;119.737061501;126.747362632
2283;Lanty;NIEVRE;BOURGOGNE FRANCHE COMTE;119.550334587;131.336833439;126.743498094
2284;Lunéville;MEURTHE ET MOSELLE;GRAND EST;122.892575155;115.722382389;126.741352059
2285;Bonneuil-sur-Marne;VAL DE MARNE;ILE DE FRANCE;124.619417770;121.107435420;126.728802790
2286;Vannes;MORBIHAN;BRETAGNE;128.797529834;123.023565302;126.722902420
2287;Paulhaguet;HAUTE LOIRE;AUVERGNE RHONE ALPES;129.413063600;126.432153659;126.722755714
2288;Saint-Projet-de-Salers;CANTAL;AUVERGNE RHONE ALPES;128.927709936;127.392880422;126.722732943
2289;Carhaix-Plouguer;FINISTERE;BRETAGNE;124.771893992;116.284110932;126.699673281
2290;Lamballe;COTES D ARMOR;BRETAGNE;125.944000084;142.978582948;126.697510921
2291;Vichy;ALLIER;AUVERGNE RHONE ALPES;117.429587808;110.570243755;126.684556694
2292;Millau;AVEYRON;OCCITANIE;142.874746274;132.934919954;126.684465769
2293;Montval-sur-Loir;SARTHE;PAYS DE LA LOIRE;120.729765430;114.564847417;126.677210927
2294;Saint-Étienne;LOIRE;AUVERGNE RHONE ALPES;126.762403942;117.241152483;126.673178039
2295;Saint-Pé-Saint-Simon;LOT ET GARONNE;NOUVELLE AQUITAINE;122.523325555;128.179195441;126.662825214
2296;Orthez;PYRENEES ATLANTIQUES;NOUVELLE AQUITAINE;127.103626145;134.507954163;126.661948369
2297;Reims;MARNE;GRAND EST;121.503103173;106.714638002;126.661485422
2298;Troyes;AUBE;GRAND EST;119.056007408;105.053356535;126.637952806
2299;Orly;VAL DE MARNE;ILE DE FRANCE;121.791865029;122.593266040;126.636687964
2300;Andrézieux-Bouthéon;LOIRE;AUVERGNE RHONE ALPES;124.611002932;116.552391871;126.633052814
2301;Montoillot;COTE D OR;BOURGOGNE FRANCHE COMTE;125.272228503;173.715751536;126.625290600
2302;Saint-Omer;PAS DE CALAIS;HAUTS DE FRANCE;129.864747606;128.236280649;126.625025967
2303;Bourgoin-Jallieu;ISERE;AUVERGNE RHONE ALPES;129.918174281;132.704954459;126.623305266
2304;Aix-en-Provence;BOUCHES DU RHONE;PROVENCE ALPES COTE D AZUR;124.041487122;123.457424897;126.623230809
2305;Limoges;HAUTE VIENNE;NOUVELLE AQUITAINE;121.639259728;114.464608591;126.605818021
2306;Chartres;EURE ET LOIR;CENTRE VAL DE LOIRE;130.338432240;123.186418722;126.585876477
2307;Roziers-Saint-Georges;HAUTE VIENNE;NOUVELLE AQUITAINE;122.143836903;137.528573696;126.582165088
2308;Reims;MARNE;GRAND EST;121.068895075;105.743744287;126.582084890
2309;Figeac;LOT;OCCITANIE;130.948513902;130.349437276;126.576973874
2310;Ganges;HERAULT;OCCITANIE;123.166931222;120.563186286;126.564712052
2311;Nancy;MEURTHE ET MOSELLE;GRAND EST;119.846696038;104.117115055;126.563694015
2312;Sarrebourg;MOSELLE;GRAND EST;129.096556263;122.045509655;126.562286247
2313;Boulogne-Billancourt;HAUTS DE SEINE;ILE DE FRANCE;126.036395577;121.713478478;126.546559057
2314;Moivre;MARNE;GRAND EST;123.371177125;215.240038969;126.535482165
2315;Rennes;ILLE ET VILAINE;BRETAGNE;122.241036615;106.527829562;126.516449776
2316;Angers;MAINE ET LOIRE;PAYS DE LA LOIRE;125.912944685;110.552790525;126.515520929
2317;Bruay-la-Buissière;PAS DE CALAIS;HAUTS DE FRANCE;129.152019321;130.271119672;126.510692692
2318;Saint-Pierre;LA REUNION;LA REUNION;126.497071262;128.372580890;126.497071262
2319;Auxerre;YONNE;BOURGOGNE FRANCHE COMTE;127.113321008;121.110606655;126.486614560
2320;Poitiers;VIENNE;NOUVELLE AQUITAINE;125.086007190;108.514365425;126.483606134
2321;Perpignan;PYRENEES ORIENTALES;OCCITANIE;120.025739657;115.225227823;126.474606349
2322;Saint-Saulve;NORD;HAUTS DE FRANCE;124.556013958;121.053756206;126.470698007
2323;Hazebrouck;NORD;HAUTS DE FRANCE;125.587923339;137.710816806;126.470118092
2324;Tarbes;HAUTES PYRENEES;OCCITANIE;129.730364798;114.224090659;126.468417869
2325;Maisoncelles-en-Gâtinais;SEINE ET MARNE;ILE DE FRANCE;135.995205840;140.580450383;126.464675409
2326;Bron;RHONE;AUVERGNE RHONE ALPES;122.310319629;118.530446046;126.458607256
2327;Paris 15e Arrondissement;PARIS;ILE DE FRANCE;111.960766473;121.238166972;126.453467682
2328;Mont-Saint-Léger;HAUTE SAONE;BOURGOGNE FRANCHE COMTE;127.038171118;123.260998219;126.451326497
2329;Reims;MARNE;GRAND EST;121.026080151;105.807629099;126.442508591
2330;Orange;VAUCLUSE;PROVENCE ALPES COTE D AZUR;129.935832723;130.407221625;126.427200940
2331;Mâcon;SAONE ET LOIRE;BOURGOGNE FRANCHE COMTE;129.887733331;121.320033776;126.426045915
2332;Paris 14e Arrondissement;PARIS;ILE DE FRANCE;114.074176020;121.718392046;126.424827567
2333;Marseille 3e Arrondissement;BOUCHES DU RHONE;PROVENCE ALPES COTE D AZUR;123.224549956;122.807853336;126.419896669
2334;Toulouse;HAUTE GARONNE;OCCITANIE;134.453299344;131.599186464;126.416646531
2335;Chartres;EURE ET LOIR;CENTRE VAL DE LOIRE;130.268433151;123.625497065;126.414649683
2336;Strasbourg;BAS RHIN;GRAND EST;130.410801078;119.368458340;126.401488063
2337;Portet-d'Aspet;HAUTE GARONNE;OCCITANIE;144.211571903;133.919752804;126.395406252
2338;Roubaix;NORD;HAUTS DE FRANCE;121.770388467;114.325012867;126.384427359
2339;Strasbourg;BAS RHIN;GRAND EST;133.438532794;122.029982597;126.375413701
2340;Fougères;ILLE ET VILAINE;BRETAGNE;130.604552914;124.594465435;126.368552287
2341;Brignac;MORBIHAN;BRETAGNE;126.079281490;130.869057270;126.368010035
2342;Paris 7e Arrondissement;PARIS;ILE DE FRANCE;109.251044564;121.465592453;126.367193709
2343;Laon;AISNE;HAUTS DE FRANCE;129.088232395;119.205484208;126.362087153
2344;Narbonne;AUDE;OCCITANIE;126.333761231;125.011234150;126.360214980
2345;Nice;ALPES MARITIMES;PROVENCE ALPES COTE D AZUR;123.043674222;120.011491922;126.349196027
2346;Marseille 15e Arrondissement;BOUCHES DU RHONE;PROVENCE ALPES COTE D AZUR;120.835044848;120.108981509;126.345165719
2347;Jonvelle;HAUTE SAONE;BOURGOGNE FRANCHE COMTE;129.956842497;121.897223738;126.335060754
2348;Mattaincourt;VOSGES;GRAND EST;119.733643457;116.147933954;126.333555255
2349;Saint-Ouen;SEINE SAINT DENIS;ILE DE FRANCE;118.414113537;121.797944400;126.321768569
2350;Nîmes;GARD;OCCITANIE;124.757445137;115.427805880;126.319474264
2351;Romans-sur-Isère;DROME;AUVERGNE RHONE ALPES;126.287855096;121.937583880;126.307648106
2352;Escots;HAUTES PYRENEES;OCCITANIE;125.313008703;138.494422767;126.306881790
2353;Dijon;COTE D OR;BOURGOGNE FRANCHE COMTE;122.309220084;109.465597725;126.305538609
2354;Toulouse;HAUTE GARONNE;OCCITANIE;119.067099022;108.324379749;126.304605532
2355;Les Ponts-de-Cé;MAINE ET LOIRE;PAYS DE LA LOIRE;126.079612129;113.899633650;126.302986701
2356;Érone;HAUTE CORSE;CORSE;121.965370709;118.589987259;126.302762287
2357;Niaux;ARIEGE;OCCITANIE;122.775100585;123.746671525;126.302244719
2358;Béziers;HERAULT;OCCITANIE;122.851143280;117.098360862;126.291735464
2359;Saint-Étienne;LOIRE;AUVERGNE RHONE ALPES;126.688948629;116.682576729;126.290487604
2360;Miraval-Cabardès;AUDE;OCCITANIE;124.928606145;150.252000022;126.287189034
2361;Remiremont;VOSGES;GRAND EST;121.789414755;117.287152278;126.279637737
2362;Nancy;MEURTHE ET MOSELLE;GRAND EST;118.110102453;98.926715073;126.279282090
2363;Pau;PYRENEES ATLANTIQUES;NOUVELLE AQUITAINE;125.632224906;111.444035762;126.277438020
2364;Mantes-la-Jolie;YVELINES;ILE DE FRANCE;135.393674328;128.611584520;126.276306989
2365;Montpellier;HERAULT;OCCITANIE;119.164960795;105.319247687;126.273363791
2366;Le Havre;SEINE MARITIME;NORMANDIE;125.691609160;119.618492589;126.264833861
2367;Lille;NORD;HAUTS DE FRANCE;123.816455200;119.936486201;126.261855618
2368;Saint-Baudel;CHER;CENTRE VAL DE LOIRE;121.754922807;123.823519703;126.249211337
2369;Cenon;GIRONDE;NOUVELLE AQUITAINE;125.081820806;118.997664977;126.244892626
2370;Marseille 3e Arrondissement;BOUCHES DU RHONE;PROVENCE ALPES COTE D AZUR;122.461666837;121.931561579;126.244855580
2371;Strasbourg;BAS RHIN;GRAND EST;128.265046763;112.648927084;126.243910861
2372;La Ferté Macé;ORNE;NORMANDIE;123.638416306;110.015426202;126.240057476
2373;Saint-Nazaire;LOIRE ATLANTIQUE;PAYS DE LA LOIRE;126.007222874;113.755728974;126.239841261
2374;Mulhouse;HAUT RHIN;GRAND EST;132.824823882;123.810718400;126.233727863
2375;Bonneuil-sur-Marne;VAL DE MARNE;ILE DE FRANCE;122.348327082;121.909234775;126.233239714
2376;Drancy;SEINE SAINT DENIS;ILE DE FRANCE;120.771223195;121.163957159;126.211466405
2377;Beauvais;OISE;HAUTS DE FRANCE;133.276454247;116.024603910;126.209041887
2378;Saint-Lô;MANCHE;NORMANDIE;131.730973353;129.155919148;126.205843625
2379;Chalon-sur-Saône;SAONE ET LOIRE;BOURGOGNE FRANCHE COMTE;129.944358605;123.135239805;126.199112472
2380;Lyon 2e Arrondissement;RHONE;AUVERGNE RHONE ALPES;116.270363022;110.898493086;126.195482747
2381;Saint-Herblain;LOIRE ATLANTIQUE;PAYS DE LA LOIRE;122.571023645;109.497764241;126.190589266
2382;Tain-l'Hermitage;DROME;AUVERGNE RHONE ALPES;127.942744675;134.970545422;126.186522176
2383;Piobetta;HAUTE CORSE;CORSE;121.780795666;122.640115984;126.180841730
2384;Toulouse;HAUTE GARONNE;OCCITANIE;129.812045403;123.728376361;126.179690958
2385;Sainte-Menehould;MARNE;GRAND EST;123.606612025;126.642950043;126.174991670
2386;Marseille 15e Arrondissement;BOUCHES DU RHONE;PROVENCE ALPES COTE D AZUR;122.142936490;121.597525409;126.173333164
2387;Annecy;HAUTE SAVOIE;AUVERGNE RHONE ALPES;130.439460129;120.585317071;126.167497382
2388;Broyes;OISE;HAUTS DE FRANCE;133.423050645;139.307953783;126.163300384
2389;Paris 14e Arrondissement;PARIS;ILE DE FRANCE;122.783413268;122.279733201;126.161067716
2390;Grenoble;ISERE;AUVERGNE RHONE ALPES;127.967155325;110.743391868;126.156026245
2391;Saint-Girons;ARIEGE;OCCITANIE;124.463146215;118.411475576;126.151016728
2392;Épernay;MARNE;GRAND EST;122.201724728;115.839645535;126.149889328
2393;Les Lilas;SEINE SAINT DENIS;ILE DE FRANCE;133.646127225;122.103889882;126.148942564
2394;Sillé-le-Guillaume;SARTHE;PAYS DE LA LOIRE;119.616798554;121.645356903;126.148248665
2395;Bondy;SEINE SAINT DENIS;ILE DE FRANCE;118.650071803;121.477621368;126.147565024
2396;Festes-et-Saint-André;AUDE;OCCITANIE;127.389375127;136.331504881;126.145378991
2397;Quéven;MORBIHAN;BRETAGNE;127.489485840;116.807516377;126.141267451
2398;Angers;MAINE ET LOIRE;PAYS DE LA LOIRE;125.840632602;111.760383053;126.140532011
2399;Périgueux;DORDOGNE;NOUVELLE AQUITAINE;128.148974357;120.258719893;126.136569216
2400;Saint-Herblain;LOIRE ATLANTIQUE;PAYS DE LA LOIRE;126.315030313;119.433576609;126.135774054
2401;Saint-Quentin;AISNE;HAUTS DE FRANCE;128.494156616;109.518046090;126.135171211
2402;Saint-Juéry;TARN;OCCITANIE;131.226290076;119.875124086;126.129444395
2403;Agen;LOT ET GARONNE;NOUVELLE AQUITAINE;128.181953860;118.902313541;126.121655967
2404;Massy;ESSONNE;ILE DE FRANCE;131.989006281;135.806257431;126.114943975
2405;Perpignan;PYRENEES ORIENTALES;OCCITANIE;118.936637351;114.127230351;126.114214859
2406;Bédeille;ARIEGE;OCCITANIE;119.262559781;143.313938994;126.107598193
2407;Segré-en-Anjou Bleu;MAINE ET LOIRE;PAYS DE LA LOIRE;125.377155129;128.831749695;126.106279071
2408;Angers;MAINE ET LOIRE;PAYS DE LA LOIRE;125.209361405;108.277155618;126.102365600
2409;Beaufort-en-Anjou;MAINE ET LOIRE;PAYS DE LA LOIRE;125.112366975;151.973983372;126.094279661
2410;Corbas;RHONE;AUVERGNE RHONE ALPES;120.942597249;118.022425575;126.091416125
2411;Montpellier;HERAULT;OCCITANIE;119.854189680;112.562603917;126.090358296
2412;Mâcon;SAONE ET LOIRE;BOURGOGNE FRANCHE COMTE;130.871430872;120.456149227;126.086952842
2413;Châtenay-Malabry;HAUTS DE SEINE;ILE DE FRANCE;130.350484389;121.563015544;126.079502170
2414;Châtellerault;VIENNE;NOUVELLE AQUITAINE;126.134076334;120.551886435;126.079041958
2415;Hérouville-Saint-Clair;CALVADOS;NORMANDIE;124.558768164;106.488181966;126.077869195
2416;Besse;ISERE;AUVERGNE RHONE ALPES;131.699322333;127.780763995;126.076998295
2417;Strasbourg;BAS RHIN;GRAND EST;132.524534310;121.105145899;126.076512684
2418;L'Hermenault;VENDEE;PAYS DE LA LOIRE;129.973299200;127.458190538;126.072311496
2419;Bourgoin-Jallieu;ISERE;AUVERGNE RHONE ALPES;129.905217121;132.378864930;126.065552705
2420;Saint-Étienne;LOIRE;AUVERGNE RHONE ALPES;126.090674297;116.713931138;126.064660238
2421;Saint-Denis;LA REUNION;LA REUNION;126.052645816;118.902176628;126.052645816
2422;Paris 19e Arrondissement;PARIS;ILE DE FRANCE;125.447712528;121.482044100;126.049435402
2423;Vendargues;HERAULT;OCCITANIE;120.952485997;116.551138822;126.045334582
2424;Aurillac;CANTAL;AUVERGNE RHONE ALPES;128.182371078;124.199022373;126.034947044
2425;Chantilly;OISE;HAUTS DE FRANCE;132.124288303;135.697047865;126.034423146
2426;Saint-Urcize;CANTAL;AUVERGNE RHONE ALPES;118.495079574;113.988840887;126.015070791
2427;Pessac;GIRONDE;NOUVELLE AQUITAINE;123.449789300;116.628601788;126.013055413
2428;Charlieu;LOIRE;AUVERGNE RHONE ALPES;123.395399316;135.659734835;126.007011341
2429;Montpellier;HERAULT;OCCITANIE;118.415276837;104.400874622;126.002380289
2430;Clermont-Ferrand;PUY DE DOME;AUVERGNE RHONE ALPES;122.779078796;108.053884936;126.000764386
2431;Givet;ARDENNES;GRAND EST;123.105339354;121.466177466;125.995993866
2432;Neuilly-sur-Marne;SEINE SAINT DENIS;ILE DE FRANCE;119.015066876;121.213347080;125.979302935
2433;Dunkerque;NORD;HAUTS DE FRANCE;123.061575418;123.840700567;125.977437276
2434;Céret;PYRENEES ORIENTALES;OCCITANIE;118.695973144;120.430950128;125.974530136
2435;Orléans;LOIRET;CENTRE VAL DE LOIRE;124.301562786;113.085150898;125.974223073
2436;Toulouse;HAUTE GARONNE;OCCITANIE;127.942858947;121.351451062;125.973090892
2437;Meaux;SEINE ET MARNE;ILE DE FRANCE;131.891794571;119.160898084;125.967683199
2438;Besançon;DOUBS;BOURGOGNE FRANCHE COMTE;126.273948919;116.801691070;125.966835895
2439;Saint-Étienne;LOIRE;AUVERGNE RHONE ALPES;126.059222798;116.311224189;125.965242625
2440;Strasbourg;BAS RHIN;GRAND EST;123.298924965;105.493133210;125.948012883
2441;Nantes;LOIRE ATLANTIQUE;PAYS DE LA LOIRE;121.866983102;108.657053579;125.945119635
2442;Châlons-en-Champagne;MARNE;GRAND EST;121.294372729;118.268055099;125.942002849
2443;Forbach;MOSELLE;GRAND EST;128.048677751;124.706750523;125.927786147
2444;Lamazière-Haute;CORREZE;NOUVELLE AQUITAINE;129.725045224;125.704521553;125.923723516
2445;Le Havre;SEINE MARITIME;NORMANDIE;121.738070577;114.076281894;125.917611084
